environment,seed,timesteps,metric_return
Custom,43,59000,18.0
Custom,43,60000,16.0
Custom,43,61000,40.0
Custom,43,62000,25.0
Custom,43,63000,22.0
Custom,43,64000,22.0
Custom,43,65000,26.0
Custom,43,66000,21.0
Custom,43,67000,10.0
Custom,43,68000,11.0
Custom,43,69000,30.0
Custom,43,70000,29.0
Custom,43,71000,27.0
Custom,43,72000,28.0
Custom,43,73000,19.0
Custom,43,74000,14.0
Custom,43,75000,19.0
Custom,43,76000,18.0
Custom,43,77000,28.0
Custom,43,78000,17.0
Custom,43,79000,25.0
Custom,43,80000,17.0
Custom,43,81000,11.0
Custom,43,82000,47.0
Custom,43,83000,14.0
Custom,43,84000,26.0
Custom,43,85000,16.0
Custom,43,86000,39.0
Custom,43,87000,11.0
Custom,43,88000,23.0
Custom,43,89000,13.0
Custom,43,90000,15.0
Custom,43,91000,27.0
Custom,43,92000,36.0
Custom,43,93000,24.0
Custom,43,94000,18.0
Custom,43,95000,75.0
Custom,43,96000,29.0
Custom,43,97000,28.0
Custom,43,98000,55.0
Custom,43,99000,24.0
Custom,43,100000,47.0
Custom,43,101000,25.0
Custom,43,102000,74.0
Custom,43,103000,43.0
Custom,43,104000,12.0
Custom,43,105000,47.0
Custom,43,106000,22.0
Custom,43,107000,52.0
Custom,43,108000,28.0
Custom,43,109000,54.0
Custom,43,110000,55.0
Custom,43,111000,26.0
Custom,43,112000,43.0
Custom,43,113000,34.0
Custom,43,114000,23.0
Custom,43,115000,22.0
Custom,43,116000,63.0
Custom,43,117000,19.0
Custom,43,118000,33.0
Custom,43,119000,31.0
Custom,43,120000,29.0
Custom,43,121000,31.0
Custom,43,122000,50.0
Custom,43,123000,44.0
Custom,43,124000,65.0
Custom,43,125000,54.0
Custom,43,126000,31.0
Custom,43,127000,32.0
Custom,43,128000,60.0
Custom,43,129000,24.0
Custom,43,130000,34.0
Custom,43,131000,51.0
Custom,43,132000,42.0
Custom,43,133000,37.0
Custom,43,134000,27.0
Custom,43,135000,48.0
Custom,43,136000,38.0
Custom,43,137000,52.0
Custom,43,138000,23.0
Custom,43,139000,60.0
Custom,43,140000,30.0
Custom,43,141000,47.0
Custom,43,142000,78.0
Custom,43,143000,35.0
Custom,43,144000,41.0
Custom,43,145000,72.0
Custom,43,146000,49.0
Custom,43,147000,59.0
Custom,43,148000,36.0
Custom,43,149000,44.0
Custom,43,150000,72.0
Custom,43,151000,47.0
Custom,43,152000,48.0
Custom,43,153000,38.0
Custom,43,154000,54.0
Custom,43,155000,32.0
Custom,43,156000,64.0
Custom,43,157000,126.0
Custom,43,158000,42.0
Custom,43,159000,45.0
Custom,43,160000,173.0
Custom,43,161000,55.0
Custom,43,162000,64.0
Custom,43,163000,117.0
Custom,43,164000,56.0
Custom,43,165000,120.0
Custom,43,166000,172.0
Custom,43,167000,99.0
Custom,43,168000,57.0
Custom,43,169000,123.0
Custom,43,170000,124.0
Custom,43,171000,155.0
Custom,43,172000,29.0
Custom,43,173000,69.0
Custom,43,174000,213.0
Custom,43,175000,108.0
Custom,43,176000,210.0
Custom,43,177000,159.0
Custom,43,178000,146.0
Custom,43,179000,96.0
Custom,43,180000,80.0
Custom,43,181000,194.0
Custom,43,182000,132.0
Custom,43,183000,107.0
Custom,43,184000,91.0
Custom,43,185000,101.0
Custom,43,186000,129.0
Custom,43,187000,84.0
Custom,43,188000,115.0
Custom,43,189000,227.0
Custom,43,190000,128.0
Custom,43,191000,78.0
Custom,43,192000,145.0
Custom,43,193000,98.0
Custom,43,194000,123.0
Custom,43,195000,119.0
Custom,43,196000,209.0
Custom,43,197000,146.0
Custom,43,198000,207.0
Custom,43,199000,230.0
Custom,43,200000,234.0
Custom,43,201000,251.0
Custom,43,202000,146.0
Custom,43,203000,148.0
Custom,43,204000,244.0
Custom,43,205000,160.0
Custom,43,206000,198.0
Custom,43,207000,179.0
Custom,43,208000,112.0
Custom,43,209000,300.0
Custom,43,210000,211.0
Custom,43,211000,263.0
Custom,43,212000,164.0
Custom,43,213000,133.0
Custom,43,214000,202.0
Custom,43,215000,231.0
Custom,43,216000,214.0
Custom,43,217000,168.0
Custom,43,218000,229.0
Custom,43,219000,358.0
Custom,43,220000,247.0
Custom,43,221000,509.0
Custom,43,222000,631.0
Custom,43,223000,364.0
Custom,43,224000,451.0
Custom,43,225000,314.0
Custom,43,226000,631.0
Custom,43,227000,360.0
Custom,43,228000,506.0
Custom,43,229000,775.0
Custom,43,230000,892.0
Custom,43,231000,1000.0
Custom,43,232000,1000.0
Custom,43,233000,1000.0
Custom,43,234000,1000.0
Custom,43,235000,1000.0
Custom,43,236000,1000.0
Custom,43,237000,1000.0
Custom,43,238000,1000.0
Custom,43,239000,1000.0
Custom,43,240000,1000.0
Custom,43,241000,1000.0
Custom,43,242000,1000.0
Custom,43,243000,1000.0
Custom,43,244000,1000.0
Custom,43,245000,1000.0
Custom,43,246000,1000.0
Custom,43,247000,1000.0
Custom,43,248000,1000.0
Custom,43,249000,1000.0
Custom,43,250000,1000.0
Custom,43,251000,1000.0
Custom,44,1000,17.0
Custom,44,2000,11.0
Custom,44,3000,8.0
Custom,44,4000,10.0
Custom,44,5000,10.0
Custom,44,6000,6.0
Custom,44,7000,25.0
Custom,44,8000,29.0
Custom,44,9000,9.0
Custom,44,10000,14.0
Custom,44,11000,7.0
Custom,44,12000,13.0
Custom,44,13000,16.0
Custom,44,14000,48.0
Custom,44,15000,6.0
Custom,44,16000,11.0
Custom,44,17000,7.0
Custom,44,18000,24.0
Custom,44,19000,32.0
Custom,44,20000,8.0
Custom,44,21000,22.0
Custom,44,22000,5.0
Custom,44,23000,6.0
Custom,44,24000,12.0
Custom,44,25000,13.0
Custom,44,26000,7.0
Custom,44,27000,4.0
Custom,44,28000,9.0
Custom,44,29000,24.0
Custom,44,30000,7.0
Custom,44,31000,6.0
Custom,44,32000,22.0
Custom,44,33000,8.0
Custom,44,34000,24.0
Custom,44,35000,46.0
Custom,44,36000,28.0
Custom,44,37000,34.0
Custom,44,38000,35.0
Custom,44,39000,22.0
Custom,44,40000,22.0
Custom,44,41000,24.0
Custom,44,42000,16.0
Custom,44,43000,23.0
Custom,44,44000,30.0
Custom,44,45000,16.0
Custom,44,46000,18.0
Custom,44,47000,19.0
Custom,44,48000,29.0
Custom,44,49000,36.0
Custom,44,50000,15.0
Custom,44,51000,8.0
Custom,44,52000,20.0
Custom,44,53000,14.0
Custom,44,54000,19.0
Custom,44,55000,34.0
Custom,44,56000,21.0
Custom,44,57000,20.0
Custom,44,58000,34.0
Custom,44,59000,37.0
Custom,44,60000,44.0
Custom,44,61000,18.0
Custom,44,62000,13.0
Custom,44,63000,31.0
Custom,44,64000,20.0
Custom,44,65000,16.0
Custom,44,66000,16.0
Custom,44,67000,20.0
Custom,44,68000,12.0
Custom,44,69000,22.0
Custom,44,70000,33.0
Custom,44,71000,19.0
Custom,44,72000,18.0
Custom,44,73000,15.0
Custom,44,74000,28.0
Custom,44,75000,13.0
Custom,44,76000,25.0
Custom,44,77000,19.0
Custom,44,78000,21.0
Custom,44,79000,24.0
Custom,44,80000,21.0
Custom,44,81000,33.0
Custom,44,82000,10.0
Custom,44,83000,18.0
Custom,44,84000,37.0
Custom,44,85000,19.0
Custom,44,86000,19.0
Custom,44,87000,64.0
Custom,44,88000,27.0
Custom,44,89000,47.0
Custom,44,90000,22.0
Custom,44,91000,23.0
Custom,44,92000,14.0
Custom,44,93000,13.0
Custom,44,94000,16.0
Custom,44,95000,16.0
Custom,44,96000,19.0
Custom,44,97000,19.0
Custom,44,98000,24.0
Custom,44,99000,20.0
Custom,44,100000,23.0
Custom,44,101000,14.0
Custom,44,102000,19.0
Custom,44,103000,11.0
Custom,44,104000,30.0
Custom,44,105000,62.0
Custom,44,106000,20.0
Custom,44,107000,30.0
Custom,44,108000,23.0
Custom,44,109000,14.0
Custom,44,110000,26.0
Custom,44,111000,21.0
Custom,44,112000,19.0
Custom,44,113000,20.0
Custom,44,114000,11.0
Custom,44,115000,19.0
Custom,44,116000,18.0
Custom,44,117000,27.0
Custom,44,118000,17.0
Custom,44,119000,21.0
Custom,44,120000,18.0
Custom,44,121000,13.0
Custom,44,122000,15.0
Custom,44,123000,36.0
Custom,44,124000,22.0
Custom,44,125000,23.0
Custom,44,126000,26.0
Custom,44,127000,23.0
Custom,44,128000,17.0
Custom,44,129000,14.0
Custom,44,130000,38.0
Custom,44,131000,25.0
Custom,44,132000,28.0
Custom,44,133000,37.0
Custom,44,134000,33.0
Custom,44,135000,31.0
Custom,44,136000,41.0
Custom,44,137000,29.0
Custom,44,138000,30.0
Custom,44,139000,36.0
Custom,44,140000,22.0
Custom,44,141000,14.0
Custom,44,142000,43.0
Custom,44,143000,34.0
Custom,44,144000,44.0
Custom,44,145000,40.0
Custom,44,146000,62.0
Custom,44,147000,37.0
Custom,44,148000,40.0
Custom,44,149000,43.0
Custom,44,150000,18.0
Custom,44,151000,22.0
Custom,44,152000,19.0
Custom,44,153000,28.0
Custom,44,154000,37.0
Custom,44,155000,47.0
Custom,44,156000,33.0
Custom,44,157000,39.0
Custom,44,158000,44.0
Custom,44,159000,37.0
Custom,44,160000,24.0
Custom,44,161000,31.0
Custom,44,162000,35.0
Custom,44,163000,25.0
Custom,44,164000,20.0
Custom,44,165000,21.0
Custom,44,166000,14.0
Custom,44,167000,33.0
Custom,44,168000,26.0
Custom,44,169000,20.0
Custom,44,170000,17.0
Custom,44,171000,29.0
Custom,44,172000,21.0
Custom,44,173000,28.0
Custom,44,174000,15.0
Custom,44,175000,30.0
Custom,44,176000,29.0
Custom,44,177000,50.0
Custom,44,178000,26.0
Custom,44,179000,38.0
Custom,44,180000,29.0
Custom,44,181000,15.0
Custom,44,182000,46.0
Custom,44,183000,23.0
Custom,44,184000,42.0
Custom,44,185000,51.0
Custom,44,186000,63.0
Custom,44,187000,55.0
Custom,44,188000,23.0
Custom,44,189000,24.0
Custom,44,190000,21.0
Custom,44,191000,47.0
Custom,44,192000,20.0
Custom,44,193000,40.0
Custom,44,194000,42.0
Custom,44,195000,64.0
Custom,44,196000,43.0
Custom,44,197000,42.0
Custom,44,198000,30.0
Custom,44,199000,73.0
Custom,44,200000,33.0
Custom,44,201000,31.0
Custom,44,202000,24.0
Custom,44,203000,52.0
Custom,44,204000,82.0
Custom,44,205000,23.0
Custom,44,206000,12.0
Custom,44,207000,41.0
Custom,44,208000,31.0
Custom,44,209000,32.0
Custom,44,210000,53.0
Custom,44,211000,62.0
Custom,44,212000,36.0
Custom,44,213000,30.0
Custom,44,214000,65.0
Custom,44,215000,23.0
Custom,44,216000,29.0
Custom,44,217000,29.0
Custom,44,218000,58.0
Custom,44,219000,49.0
Custom,44,220000,48.0
Custom,44,221000,52.0
Custom,44,222000,31.0
Custom,44,223000,43.0
Custom,44,224000,80.0
Custom,44,225000,58.0
Custom,44,226000,48.0
Custom,44,227000,58.0
Custom,44,228000,39.0
Custom,44,229000,33.0
Custom,44,230000,39.0
Custom,44,231000,18.0
Custom,44,232000,25.0
Custom,44,233000,35.0
Custom,44,234000,41.0
Custom,44,235000,56.0
Custom,44,236000,38.0
Custom,44,237000,33.0
Custom,44,238000,43.0
Custom,44,239000,42.0
Custom,44,240000,60.0
Custom,44,241000,52.0
Custom,44,242000,36.0
Custom,44,243000,52.0
Custom,44,244000,37.0
Custom,44,245000,38.0
Custom,44,246000,36.0
Custom,44,247000,50.0
Custom,44,248000,56.0
Custom,44,249000,55.0
Custom,44,250000,45.0
Custom,44,251000,72.0
